cutoff,assembly_score
0.04575,0.05576
0.04579,0.05577
0.04579,0.05577
0.04579,0.05577
0.04579,0.05577
0.04579,0.05577
0.04582,0.05578
0.04582,0.05578
0.04585,0.05578
0.04586,0.05578
0.04587,0.05578
0.04589,0.05579
0.04589,0.05579
0.04589,0.05579
0.0459,0.05579
0.04593,0.0558
0.04597,0.0558
0.04598,0.0558
0.046,0.0558
0.04601,0.0558
0.04602,0.05581
0.04602,0.05581
0.04603,0.05581
0.04605,0.05581
0.04607,0.05581
0.04607,0.05582
0.04608,0.05582
0.0461,0.05582
0.0461,0.05582
0.04614,0.05582
0.04615,0.05583
0.04615,0.05583
0.04615,0.05583
0.04616,0.05583
0.0462,0.05584
0.04621,0.05584
0.04625,0.05584
0.04625,0.05584
0.04625,0.05585
0.04627,0.05585
0.04628,0.05585
0.04628,0.05584
0.0463,0.05584
0.04631,0.05585
0.04633,0.05585
0.04634,0.05585
0.04634,0.05585
0.04635,0.05585
0.04635,0.05586
0.04635,0.05586
0.04637,0.05586
0.04638,0.05586
0.0464,0.05587
0.0464,0.05587
0.0464,0.05587
0.0464,0.05587
0.04641,0.05588
0.04642,0.05588
0.04642,0.05588
0.04643,0.05588
0.04644,0.05588
0.04645,0.05589
0.04647,0.05589
0.04647,0.05589
0.04651,0.05589
0.04651,0.0559
0.04652,0.0559
0.04652,0.0559
0.04653,0.0559
0.04654,0.0559
0.04654,0.05591
0.04656,0.05591
0.04658,0.05591
0.04659,0.05591
0.04659,0.05591
0.04661,0.05592
0.04662,0.05592
0.04663,0.05592
0.04669,0.05592
0.04669,0.05593
0.04669,0.05593
0.04669,0.05593
0.04671,0.05593
0.04671,0.05593
0.04671,0.05593
0.04672,0.05594
0.04672,0.05594
0.04673,0.05594
0.04673,0.05594
0.04673,0.05594
0.04673,0.05595
0.04674,0.05595
0.04675,0.05595
0.04675,0.05595
0.04676,0.05596
0.04677,0.05596
0.04679,0.05596
0.0468,0.05596
0.0468,0.05596
0.04681,0.05597
0.04682,0.05597
0.04683,0.05597
0.04684,0.05597
0.04684,0.05598
0.04686,0.05598
0.04686,0.05598
0.04688,0.05598
0.04689,0.05598
0.0469,0.05599
0.04691,0.05599
0.04691,0.05599
0.04691,0.05599
0.04692,0.056
0.04693,0.056
0.04697,0.056
0.04699,0.056
0.04701,0.056
0.04701,0.05601
0.04705,0.05601
0.04709,0.05601
0.0471,0.05601
0.04711,0.05602
0.04711,0.05602
0.04712,0.05602
0.04714,0.05602
0.04714,0.05602
0.04716,0.05603
0.04718,0.05603
0.04718,0.05603
0.04718,0.05603
0.04719,0.05604
0.0472,0.05604
0.04721,0.05604
0.04722,0.05604
0.04723,0.05604
0.04724,0.05605
0.04724,0.05605
0.04725,0.05605
0.04726,0.05605
0.04727,0.05606
0.04728,0.05606
0.04729,0.05606
0.04733,0.05606
0.04734,0.05606
0.04734,0.05607
0.04736,0.05607
0.04738,0.05607
0.04739,0.05607
0.04742,0.05607
0.04742,0.05608
0.04742,0.05608
0.04743,0.05608
0.04745,0.05608
0.04746,0.05609
0.04746,0.05609
0.04746,0.05609
0.04747,0.05609
0.04748,0.05609
0.04748,0.0561
0.04748,0.0561
0.0475,0.0561
0.04751,0.0561
0.04751,0.05611
0.04752,0.05611
0.04754,0.05611
0.04754,0.05611
0.04755,0.05611
0.04757,0.05612
0.04758,0.05612
0.04758,0.05612
0.04758,0.05612
0.04759,0.05613
0.0476,0.05613
0.04761,0.05613
0.04761,0.05613
0.04761,0.05613
0.04762,0.05614
0.04762,0.05614
0.04764,0.05614
0.04765,0.05614
0.04765,0.05614
0.04765,0.05615
0.04766,0.05615
0.04769,0.05615
0.04769,0.05615
0.0477,0.05616
0.04771,0.05616
0.04772,0.05616
0.04773,0.05616
0.04773,0.05616
0.04774,0.05617
0.04779,0.05617
0.04784,0.05617
0.04784,0.05617
0.04785,0.05618
0.04785,0.05618
0.04786,0.05618
0.04786,0.05618
0.04786,0.05618
0.04789,0.05619
0.04791,0.05619
0.04792,0.05619
0.04792,0.05619
0.04793,0.0562
0.04794,0.0562
0.04794,0.0562
0.04794,0.0562
0.04795,0.0562
0.04797,0.05621
0.04798,0.05621
0.04798,0.05621
0.04798,0.05621
0.04799,0.05622
0.048,0.05622
0.048,0.05622
0.04801,0.05622
0.04801,0.05622
0.04802,0.05623
0.04802,0.05623
0.04804,0.05623
0.04805,0.05623
0.04807,0.05624
0.0481,0.05624
0.0481,0.05624
0.04812,0.05624
0.04812,0.05624
0.04812,0.05625
0.04812,0.05625
0.04813,0.05625
0.04813,0.05625
0.04813,0.05626
0.04816,0.05626
0.04817,0.05626
0.04817,0.05626
0.04817,0.05626
0.04817,0.05627
0.04818,0.05627
0.04818,0.05627
0.04819,0.05627
0.04819,0.05628
0.0482,0.05628
0.04822,0.05628
0.04823,0.05628
0.04823,0.05628
0.04825,0.05629
0.04826,0.05629
0.04826,0.05629
0.04827,0.05629
0.04828,0.0563
0.04829,0.0563
0.0483,0.0563
0.04831,0.0563
0.04832,0.0563
0.04832,0.05631
0.04832,0.05631
0.04832,0.05631
0.04832,0.05631
0.04833,0.05632
0.04836,0.05632
0.04836,0.05632
0.04836,0.05632
0.04837,0.05632
0.04838,0.05633
0.04838,0.05633
0.04838,0.05633
0.04839,0.05633
0.0484,0.05634
0.04841,0.05634
0.04842,0.05634
0.04843,0.05634
0.04844,0.05634
0.04847,0.05634
0.04851,0.05635
0.04852,0.05635
0.04852,0.05635
0.04853,0.05635
0.04853,0.05636
0.04855,0.05636
0.04856,0.05636
0.04856,0.05636
0.04857,0.05636
0.04859,0.05637
0.0486,0.05637
0.0486,0.05637
0.0486,0.05637
0.04861,0.05637
0.04863,0.05638
0.04863,0.05638
0.04864,0.05638
0.04864,0.05638
0.04865,0.05639
0.04868,0.05639
0.04869,0.05639
0.04871,0.05639
0.04872,0.05639
0.04872,0.0564
0.04872,0.0564
0.04872,0.0564
0.04873,0.0564
0.04874,0.05641
0.04874,0.05641
0.04876,0.05641
0.04876,0.05641
0.04879,0.05641
0.0488,0.05642
0.04881,0.05642
0.04883,0.05642
0.04884,0.05642
0.04885,0.05642
0.04886,0.05643
0.04888,0.05643
0.04889,0.05643
0.0489,0.05643
0.04893,0.05644
0.04893,0.05644
0.04893,0.05644
0.04893,0.05644
0.04895,0.05644
0.04897,0.05645
0.04897,0.05645
0.04897,0.05645
0.04897,0.05645
0.04898,0.05645
0.04898,0.05646
0.04899,0.05646
0.049,0.05646
0.049,0.05646
0.049,0.05647
0.04901,0.05647
0.04902,0.05647
0.04902,0.05647
0.04905,0.05647
0.04906,0.05648
0.04907,0.05648
0.04907,0.05648
0.04907,0.05648
0.04907,0.05648
0.04908,0.05649
0.04908,0.05649
0.04909,0.05649
0.0491,0.05649
0.04911,0.05649
0.04913,0.0565
0.04914,0.0565
0.04916,0.0565
0.04916,0.0565
0.04916,0.05651
0.04917,0.05651
0.04918,0.05651
0.04919,0.05651
0.04919,0.05651
0.04919,0.05652
0.04921,0.05652
0.04923,0.05652
0.04924,0.05652
0.04925,0.05652
0.04925,0.05653
0.04925,0.05653
0.04927,0.05653
0.04928,0.05653
0.04929,0.05653
0.04929,0.05654
0.04929,0.05654
0.04934,0.05654
0.04934,0.05654
0.04934,0.05654
0.04934,0.05655
0.04937,0.05655
0.04937,0.05655
0.04937,0.05655
0.04938,0.05656
0.04939,0.05655
0.04939,0.05656
0.0494,0.05656
0.0494,0.05656
0.0494,0.05656
0.0494,0.05657
0.0494,0.05657
0.04941,0.05657
0.04941,0.05657
0.04942,0.05657
0.04942,0.05658
0.04943,0.05658
0.04944,0.05658
0.04945,0.05658
0.04945,0.05658
0.04946,0.05659
0.04946,0.05659
0.04947,0.05659
0.04947,0.05659
0.04947,0.05659
0.04948,0.0566
0.04948,0.0566
0.04949,0.0566
0.0495,0.0566
0.04954,0.0566
0.04954,0.05661
0.04955,0.05661
0.04958,0.05661
0.04958,0.05661
0.04959,0.05662
0.04959,0.05662
0.04963,0.05662
0.04963,0.05662
0.04967,0.05662
0.04967,0.05662
0.04971,0.05663
0.04972,0.05663
0.04972,0.05663
0.04972,0.05663
0.04972,0.05664
0.04973,0.05664
0.04973,0.05664
0.04973,0.05664
0.04973,0.05664
0.04976,0.05665
0.04977,0.05665
0.04979,0.05665
0.0498,0.05665
0.04981,0.05665
0.04984,0.05666
0.04984,0.05666
0.04984,0.05666
0.04985,0.05666
0.04986,0.05666
0.04987,0.05667
0.04987,0.05667
0.04989,0.05667
0.04991,0.05667
0.04991,0.05668
0.04991,0.05668
0.04992,0.05668
0.04993,0.05668
0.04994,0.05668
0.04998,0.05669
0.04998,0.05669
0.04999,0.05669
0.05,0.05669
0.05,0.0567
0.05001,0.0567
0.05002,0.0567
0.05002,0.0567
0.05002,0.0567
0.05002,0.05671
0.05003,0.05671
0.05003,0.05671
0.05003,0.05671
0.05004,0.05671
0.05004,0.05672
0.05004,0.05672
0.05005,0.05672
0.05007,0.05672
0.05007,0.05673
0.05007,0.05673
0.05009,0.05673
0.05009,0.05673
0.0501,0.05673
0.0501,0.05674
0.05011,0.05674
0.05012,0.05674
0.05013,0.05674
0.05015,0.05675
0.05015,0.05675
0.05016,0.05675
0.05017,0.05675
0.05017,0.05675
0.05017,0.05676
0.05018,0.05676
0.05021,0.05676
0.05023,0.05676
0.05023,0.05677
0.05024,0.05677
0.05024,0.05677
0.05024,0.05677
0.05025,0.05677
0.05026,0.05678
0.05026,0.05678
0.05027,0.05678
0.05032,0.05678
0.05035,0.05679
0.05035,0.05679
0.05036,0.05679
0.05037,0.05679
0.05038,0.05679
0.05038,0.0568
0.0504,0.0568
0.0504,0.0568
0.0504,0.0568
0.05042,0.05681
0.05044,0.05681
0.05044,0.05681
0.05045,0.05681
0.05046,0.05681
0.05047,0.05682
0.05047,0.05682
0.05047,0.05682
0.05047,0.05682
0.05048,0.05682
0.05048,0.05683
0.0505,0.05683
0.05053,0.05683
0.05053,0.05683
0.05054,0.05684
0.05054,0.05684
0.05054,0.05684
0.05055,0.05684
0.05055,0.05685
0.05056,0.05685
0.05056,0.05685
0.05059,0.05685
0.0506,0.05685
0.0506,0.05686
0.0506,0.05686
0.05061,0.05686
0.05062,0.05686
0.05063,0.05686
0.05064,0.05687
0.05065,0.05687
0.05065,0.05687
0.05066,0.05687
0.05067,0.05687
0.05067,0.05688
0.05067,0.05688
0.05068,0.05688
0.05068,0.05688
0.05068,0.05689
0.05069,0.05689
0.0507,0.05689
0.05071,0.05689
0.05074,0.05689
0.05074,0.0569
0.05074,0.0569
0.05076,0.0569
0.05077,0.0569
0.05078,0.0569
0.0508,0.05691
0.05081,0.05691
0.05081,0.05691
0.05082,0.05691
0.05083,0.05691
0.05083,0.05691
0.05083,0.05692
0.05083,0.05692
0.05085,0.05692
0.05088,0.05692
0.05089,0.05693
0.05091,0.05693
0.05091,0.05693
0.05091,0.05693
0.05092,0.05693
0.05092,0.05694
0.05093,0.05694
0.05093,0.05694
0.05094,0.05694
0.05095,0.05695
0.05097,0.05695
0.05098,0.05695
0.05099,0.05695
0.051,0.05695
0.05101,0.05696
0.05103,0.05696
0.05103,0.05696
0.05103,0.05696
0.05104,0.05696
0.05104,0.05697
0.05106,0.05697
0.05106,0.05697
0.05106,0.05697
0.0511,0.05698
0.05112,0.05698
0.05112,0.05698
0.05114,0.05698
0.05115,0.05698
0.05115,0.05699
0.05115,0.05699
0.05115,0.05699
0.05117,0.05699
0.05117,0.057
0.0512,0.057
0.0512,0.057
0.0512,0.057
0.05121,0.057
0.05122,0.05701
0.05122,0.05701
0.05122,0.05666
0.05124,0.05666
0.05127,0.05667
0.05129,0.05667
0.05132,0.05667
0.05134,0.05667
0.05135,0.05667
0.05136,0.05668
0.05137,0.05668
0.0514,0.05668
0.0514,0.05668
0.05143,0.05669
0.05143,0.05669
0.05145,0.05669
0.05147,0.05669
0.05147,0.05669
0.05148,0.0567
0.05149,0.0567
0.0515,0.0567
0.05152,0.0567
0.05152,0.0567
0.05153,0.05671
0.05153,0.05671
0.05153,0.05671
0.05154,0.05671
0.05154,0.05672
0.05156,0.05672
0.05156,0.05672
0.05161,0.05672
0.05161,0.05672
0.05163,0.05672
0.05164,0.05673
0.05165,0.05673
0.05165,0.05673
0.05169,0.05673
0.05171,0.05673
0.05173,0.05674
0.05173,0.05674
0.05176,0.05674
0.05182,0.05674
0.05183,0.05675
0.05183,0.05675
0.05185,0.05675
0.05185,0.05675
0.05186,0.05675
0.05187,0.05676
0.05187,0.05676
0.05188,0.05676
0.05188,0.05676
0.05188,0.05676
0.05191,0.05676
0.05192,0.05677
0.05193,0.05677
0.05193,0.05677
0.05194,0.05677
0.05195,0.05677
0.05196,0.05678
0.05197,0.05678
0.05198,0.05678
0.052,0.05678
0.05201,0.05678
0.05202,0.05679
0.05203,0.05679
0.05203,0.05679
0.05204,0.05679
0.05204,0.05679
0.05204,0.0568
0.05205,0.0568
0.05205,0.0568
0.05205,0.0568
0.05206,0.05681
0.05206,0.05681
0.05207,0.05681
0.05207,0.05681
0.05207,0.05681
0.05209,0.05682
0.05209,0.05682
0.05209,0.05682
0.0521,0.05682
0.05211,0.05683
0.05213,0.05683
0.05219,0.05683
0.05219,0.05683
0.05219,0.05683
0.0522,0.05684
0.05222,0.05684
0.05223,0.05684
0.05224,0.05684
0.05224,0.05685
0.05226,0.05685
0.05227,0.05685
0.0523,0.05685
0.0523,0.05685
0.05231,0.05686
0.05231,0.05686
0.05232,0.05686
0.05234,0.05686
0.05237,0.05686
0.05238,0.05687
0.05239,0.05687
0.0524,0.05687
0.0524,0.05687
0.05241,0.05688
0.05241,0.05688
0.05241,0.05688
0.05241,0.05688
0.05241,0.05688
0.05243,0.05689
0.05244,0.05689
0.05244,0.05689
0.05245,0.05689
0.05245,0.05689
0.05245,0.0569
0.05245,0.0569
0.05246,0.0569
0.05247,0.0569
0.05247,0.05691
0.05248,0.05691
0.05248,0.05691
0.05249,0.05691
0.05252,0.05691
0.05252,0.05692
0.05252,0.05692
0.05253,0.05692
0.05253,0.05692
0.05254,0.05693
0.05255,0.05693
0.05256,0.05693
0.05257,0.05693
0.05257,0.05693
0.05257,0.05694
0.05257,0.05694
0.05257,0.05694
0.05259,0.05694
0.05262,0.05694
0.05264,0.05695
0.05264,0.05695
0.05264,0.05695
0.05265,0.05695
0.05265,0.05696
0.05267,0.05696
0.05267,0.05696
0.05267,0.05696
0.05267,0.05696
0.05269,0.05697
0.05269,0.05697
0.05271,0.05697
0.05272,0.05697
0.05272,0.05698
0.05272,0.05698
0.05273,0.05698
0.05273,0.05698
0.05276,0.05698
0.05276,0.05699
0.05277,0.05699
0.05278,0.05699
0.05278,0.05699
0.05278,0.05699
0.05278,0.057
0.0528,0.057
0.05282,0.057
0.05282,0.057
0.05283,0.05701
0.05284,0.05701
0.05285,0.05701
0.05285,0.05701
0.05286,0.05701
0.05287,0.05702
0.05287,0.05702
0.05288,0.05702
0.0529,0.05702
0.0529,0.05703
0.0529,0.05703
0.05293,0.05703
0.05296,0.05703
0.05296,0.05703
0.05297,0.05704
0.05297,0.05704
0.05298,0.05704
0.05298,0.05704
0.05299,0.05704
0.05302,0.05705
0.05303,0.05705
0.05304,0.05705
0.05305,0.05705
0.05306,0.05706
0.05306,0.05706
0.05308,0.05706
0.05308,0.05706
0.05309,0.05706
0.0531,0.05707
0.05311,0.05707
0.05311,0.05707
0.05312,0.05707
0.05312,0.05707
0.05313,0.05708
0.05315,0.05708
0.05315,0.05708
0.05315,0.05708
0.05316,0.05708
0.05317,0.05709
0.05318,0.05709
0.05318,0.05709
0.0532,0.05709
0.0532,0.05709
0.05321,0.0571
0.05322,0.0571
0.05323,0.0571
0.05323,0.0571
0.05323,0.0571
0.05323,0.05711
0.05324,0.05711
0.05326,0.05711
0.05326,0.05711
0.05328,0.05711
0.05328,0.05712
0.0533,0.05712
0.05331,0.05712
0.05334,0.05712
0.05336,0.05713
0.05337,0.05713
0.05339,0.05713
0.05339,0.05713
0.0534,0.05713
0.05342,0.05714
0.05342,0.05714
0.05343,0.05714
0.05347,0.05714
0.05347,0.05714
0.05348,0.05715
0.05348,0.05715
0.05348,0.05715
0.05348,0.05715
0.05349,0.05715
0.05349,0.05716
0.05352,0.05716
0.05353,0.05716
0.05353,0.05716
0.05354,0.05716
0.05355,0.05717
0.05355,0.05717
0.05356,0.05717
0.05358,0.05717
0.05358,0.05718
0.0536,0.05718
0.05362,0.05718
0.05363,0.05718
0.05363,0.05718
0.05363,0.05719
0.05363,0.05719
0.05365,0.05719
0.05366,0.05719
0.05368,0.05719
0.05369,0.0572
0.05373,0.0572
0.05374,0.0572
0.05374,0.0572
0.05375,0.05721
0.05376,0.05721
0.05376,0.05721
0.05377,0.05721
0.05377,0.05721
0.05378,0.05722
0.05379,0.05722
0.0538,0.05722
0.05381,0.05722
0.05381,0.05722
0.05384,0.05723
0.05384,0.05723
0.05385,0.05723
0.05385,0.05723
0.05386,0.05724
0.05387,0.05724
0.05387,0.05724
0.05388,0.05724
0.05388,0.05724
0.0539,0.05725
0.0539,0.05725
0.05391,0.05725
0.05391,0.05725
0.05393,0.05725
0.05394,0.05726
0.05397,0.05726
0.05397,0.05726
0.05397,0.05726
0.05401,0.05727
0.05402,0.05727
0.05402,0.05727
0.05404,0.05727
0.05404,0.05727
0.05404,0.05728
0.05404,0.05728
0.05408,0.05728
0.05409,0.05728
0.05413,0.05728
0.05414,0.05729
0.05415,0.05729
0.05418,0.05729
0.05419,0.05729
0.05419,0.05729
0.0542,0.0573
0.05421,0.0573
0.05422,0.0573
0.05423,0.0573
0.05424,0.05731
0.05424,0.05731
0.05424,0.05731
0.05427,0.05731
0.05427,0.05731
0.05427,0.05732
0.05427,0.05732
0.05428,0.05732
0.05428,0.05732
0.05429,0.05732
0.0543,0.05733
0.05431,0.05733
0.05431,0.05733
0.05431,0.05733
0.05432,0.05733
0.05433,0.05734
0.05433,0.05734
0.05436,0.05734
0.05436,0.05734
0.05438,0.05734
0.0544,0.05735
0.05441,0.05735
0.05441,0.05735
0.05441,0.05735
0.05442,0.05736
0.05442,0.05736
0.05444,0.05736
0.05445,0.05736
0.05446,0.05736
0.0545,0.05737
0.05451,0.05737
0.05452,0.05737
0.05452,0.05737
0.05452,0.05737
0.05453,0.05738
0.05455,0.05738
0.05456,0.05738
0.05457,0.05738
0.05459,0.05738
0.0546,0.05738
0.05461,0.05739
0.05461,0.05739
0.05461,0.05739
0.05461,0.05739
0.05461,0.0574
0.05461,0.0574
0.05462,0.0574
0.05462,0.0574
0.05463,0.0574
0.05464,0.05741
0.05464,0.05741
0.05465,0.05741
0.05465,0.05741
0.05465,0.05741
0.05465,0.05742
0.05466,0.05742
0.05468,0.05742
0.05468,0.05742
0.05468,0.05742
0.0547,0.05743
0.0547,0.05743
0.0547,0.05743
0.05471,0.05743
0.05471,0.05744
0.05473,0.05744
0.05476,0.05744
0.05476,0.05744
0.05477,0.05744
0.05478,0.05745
0.05479,0.05745
0.05479,0.05745
0.0548,0.05745
0.0548,0.05746
0.05481,0.05746
0.05482,0.05746
0.05482,0.05746
0.05484,0.05746
0.05485,0.05747
0.05485,0.05747
0.05488,0.05747
0.05491,0.05747
0.05492,0.05747
0.05492,0.05748
0.05492,0.05748
0.05494,0.05748
0.05495,0.05748
0.05498,0.05749
0.05499,0.05749
0.055,0.05749
0.055,0.05749
0.055,0.05749
0.05501,0.0575
0.05502,0.0575
0.05503,0.0575
0.05503,0.0575
0.05504,0.0575
0.05504,0.05751
0.05504,0.05751
0.05504,0.05751
0.05505,0.05751
0.05506,0.05752
0.05507,0.05752
0.05509,0.05752
0.0551,0.05752
0.05513,0.05752
0.05513,0.05753
0.05516,0.05753
0.05516,0.05753
0.05517,0.05753
0.05517,0.05753
0.05519,0.05754
0.0552,0.05754
0.0552,0.05754
0.05521,0.05754
0.05522,0.05754
0.05522,0.05755
0.05523,0.05755
0.05523,0.05755
0.05523,0.05755
0.05525,0.05756
0.05525,0.05756
0.05525,0.05756
0.05525,0.05756
0.05526,0.05756
0.05526,0.05757
0.05527,0.05757
0.0553,0.05757
0.0553,0.05757
0.05531,0.05757
0.05531,0.05758
0.05531,0.05758
0.05532,0.05758
0.05532,0.05758
0.05534,0.05758
0.05535,0.05759
0.05537,0.05759
0.05537,0.05759
0.05538,0.05759
0.05538,0.0576
0.05538,0.0576
0.05539,0.0576
0.0554,0.0576
0.0554,0.0576
0.05541,0.05761
0.05541,0.05761
0.05543,0.05761
0.05546,0.05761
0.05549,0.05761
0.05552,0.05762
0.05553,0.05762
0.05554,0.05762
0.05556,0.05762
0.05558,0.05763
0.0556,0.05763
0.0556,0.05763
0.05561,0.05763
0.05562,0.05763
0.05562,0.05764
0.05562,0.05764
0.05563,0.05764
0.05563,0.05764
0.05565,0.05764
0.05565,0.05765
0.05566,0.05765
0.05566,0.05765
0.05567,0.05765
0.05568,0.05766
0.05568,0.05766
0.05568,0.05766
0.05572,0.05766
0.05573,0.05766
0.05574,0.05767
0.05575,0.05767
0.05576,0.05767
0.05576,0.05767
0.05576,0.05767
0.05577,0.05768
0.05577,0.05768
0.05577,0.05768
0.05578,0.05768
0.05582,0.05768
0.05584,0.05769
0.05584,0.05769
0.05585,0.05769
0.05585,0.05769
0.05586,0.05769
0.05586,0.0577
0.05589,0.0577
0.05589,0.0577
0.0559,0.0577
0.05591,0.05771
0.05592,0.05771
0.05592,0.05771
0.05592,0.05771
0.05593,0.05771
0.05594,0.05772
0.05599,0.05772
0.05599,0.05772
0.05602,0.05772
0.05602,0.05772
0.05604,0.05772
0.05604,0.05773
0.05606,0.05773
0.05606,0.05773
0.05607,0.05773
0.05607,0.05773
0.05608,0.05774
0.05612,0.05774
0.05612,0.05774
0.05613,0.05774
0.05613,0.05774
0.05613,0.05775
0.05617,0.05775
0.05621,0.05775
0.05621,0.05775
0.05622,0.05776
0.05623,0.05776
0.05625,0.05776
0.05627,0.05776
0.05628,0.05776
0.05628,0.05777
0.0563,0.05777
0.0563,0.05777
0.0563,0.05777
0.05634,0.05777
0.05634,0.05778
0.05634,0.05778
0.05634,0.05778
0.05635,0.05778
0.05635,0.05779
0.05635,0.05779
0.05636,0.05779
0.05636,0.05779
0.05636,0.05779
0.05636,0.0578
0.05637,0.0578
0.05637,0.0578
0.05638,0.0578
0.05639,0.0578
0.0564,0.05781
0.05641,0.05781
0.05641,0.0578
0.05642,0.0578
0.05645,0.0578
0.05647,0.05781
0.05647,0.05432
0.05649,0.05433
0.0565,0.05433
0.05651,0.05433
0.05656,0.05433
0.05656,0.05433
0.05657,0.05434
0.05657,0.05434
0.05657,0.05434
0.05657,0.05434
0.05658,0.05434
0.05659,0.05435
0.05659,0.05435
0.0566,0.05435
0.0566,0.05435
0.0566,0.05435
0.05663,0.05436
0.05663,0.05436
0.05665,0.05436
0.05666,0.05436
0.05668,0.05436
0.05669,0.05437
0.05671,0.05437
0.05673,0.05437
0.05673,0.05437
0.05674,0.05437
0.05675,0.05438
0.05675,0.05438
0.05675,0.05438
0.05675,0.05438
0.05676,0.05438
0.05678,0.05439
0.05678,0.05439
0.0568,0.05439
0.05681,0.05439
0.05682,0.05439
0.05683,0.0544
0.05683,0.0544
0.05687,0.0544
0.05689,0.0544
0.0569,0.0544
0.05691,0.05441
0.05691,0.05441
0.05692,0.05441
0.05692,0.05441
0.05693,0.05441
0.05694,0.05442
0.05699,0.05442
0.05702,0.05442
0.05703,0.05442
0.05703,0.05442
0.05704,0.05443
0.05704,0.05443
0.05705,0.05443
0.05706,0.05443
0.05707,0.05443
0.05707,0.05444
0.05708,0.05444
0.05708,0.05444
0.05708,0.05444
0.05708,0.05444
0.05709,0.05445
0.05709,0.05445
0.05709,0.05445
0.0571,0.05445
0.0571,0.05445
0.05711,0.05446
0.05713,0.05446
0.05715,0.05446
0.05715,0.05446
0.05715,0.05446
0.05716,0.05447
0.05717,0.05447
0.05717,0.05447
0.05717,0.05447
0.05718,0.05447
0.0572,0.05448
0.0572,0.05448
0.05721,0.05448
0.05721,0.05448
0.05722,0.05448
0.05723,0.05449
0.05723,0.05449
0.05723,0.05449
0.05725,0.05449
0.05725,0.05449
0.05726,0.0545
0.05728,0.0545
0.05728,0.0545
0.05729,0.0545
0.05729,0.0545
0.0573,0.05451
0.0573,0.05451
0.05731,0.05451
0.05731,0.05451
0.05731,0.05451
0.05732,0.05452
0.05735,0.05452
0.05735,0.05452
0.05737,0.05452
0.05738,0.05452
0.05738,0.05452
0.05738,0.05453
0.05739,0.05453
0.05742,0.05453
0.05744,0.05453
0.05745,0.05453
0.05746,0.05454
0.05748,0.05454
0.05748,0.05454
0.05749,0.05454
0.0575,0.05454
0.0575,0.05455
0.05753,0.05455
0.05753,0.05455
0.05753,0.05455
0.05755,0.05455
0.05757,0.05456
0.05758,0.05456
0.05759,0.05456
0.05759,0.05456
0.0576,0.05456
0.05761,0.05457
0.05761,0.05457
0.05762,0.05457
0.05762,0.05457
0.05763,0.05457
0.05763,0.05457
0.05764,0.05458
0.05766,0.05458
0.05768,0.05458
0.05769,0.05458
0.05771,0.05458
0.05771,0.05459
0.05772,0.05459
0.05772,0.05459
0.05773,0.05459
0.05773,0.05459
0.05773,0.0546
0.05774,0.0546
0.05775,0.0546
0.05776,0.0546
0.05777,0.0546
0.05778,0.05461
0.05778,0.05461
0.05779,0.05461
0.05781,0.05461
0.05781,0.05461
0.05783,0.05462
0.05783,0.05462
0.05785,0.05462
0.05787,0.05462
0.05788,0.05462
0.05789,0.05463
0.0579,0.05463
0.0579,0.05463
0.0579,0.05463
0.05791,0.05463
0.05791,0.05463
0.05793,0.05464
0.05795,0.05464
0.05795,0.05464
0.058,0.05464
0.058,0.05465
0.058,0.05465
0.05801,0.05465
0.05803,0.05465
0.05804,0.05465
0.05805,0.05466
0.05806,0.05466
0.05806,0.05466
0.05807,0.05466
0.05807,0.05466
0.05807,0.05467
0.05808,0.05467
0.05808,0.05467
0.05809,0.05467
0.05809,0.05467
0.0581,0.05468
0.05812,0.05468
0.05812,0.05468
0.05812,0.05468
0.05813,0.05468
0.05813,0.05469
0.05813,0.05469
0.05816,0.05469
0.05816,0.05469
0.05821,0.05469
0.05821,0.05469
0.05823,0.0547
0.05823,0.0547
0.05824,0.0547
0.05827,0.0547
0.05827,0.0547
0.05827,0.05471
0.05828,0.05471
0.05829,0.05471
0.05831,0.05471
0.05832,0.05471
0.05834,0.05472
0.05835,0.05472
0.05836,0.05472
0.05837,0.05472
0.05837,0.05472
0.05839,0.05472
0.05843,0.05473
0.05843,0.05473
0.05848,0.05473
0.05848,0.05473
0.05851,0.05473
0.05852,0.05474
0.05852,0.05474
0.05855,0.05474
0.05855,0.05474
0.05858,0.05474
0.05858,0.05475
0.05859,0.05475
0.0586,0.05475
0.05861,0.05475
0.05861,0.05475
0.05861,0.05476
0.05862,0.05476
0.05862,0.05476
0.05863,0.05476
0.05864,0.05476
0.05864,0.05477
0.05865,0.05477
0.05867,0.05477
0.05869,0.05477
0.05871,0.05477
0.05871,0.05477
0.05873,0.05478
0.05873,0.05478
0.05874,0.05478
0.05875,0.05478
0.05876,0.05478
0.0588,0.05479
0.0588,0.05479
0.0588,0.05479
0.0588,0.05479
0.05881,0.05479
0.05881,0.0548
0.05882,0.0548
0.05882,0.0548
0.05884,0.0548
0.05886,0.0548
0.05889,0.05481
0.05889,0.05481
0.05889,0.05481
0.05889,0.05481
0.0589,0.05481
0.05891,0.05482
0.05891,0.05482
0.05892,0.05482
0.05892,0.05482
0.05893,0.05482
0.05893,0.05483
0.05895,0.05483
0.05897,0.05483
0.059,0.05483
0.059,0.05483
0.05901,0.05484
0.05902,0.05484
0.05905,0.05484
0.05906,0.05484
0.05907,0.05484
0.05908,0.05485
0.05908,0.05485
0.05909,0.05485
